name,internal_name,display_name,lookup_names,short_range,medium_range,long_range,extreme_range,minimum_range,rack_size,damage,cluster_damage,cluster_size,heat,tonnage,criticals,ammo_type,weapon_class,parent_class,file_path,tech_base,bv,cost,is_lbx
Autocannon (Bearhunter Superheavy),InfantrySupportClanBearhunterAutocannonWeapon,,"['Autocannon (Bearhunter Superheavy)', 'InfantrySupportClanBearhunterAutocannonWeapon', 'InfantryBearhunter', 'InfantryBearhunterAutocannon', 'Infantry Bearhunter Super-Heavy Autocannon']",0,0,0,0,0,0,0.0,0.0,0,0,0.04,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanBearhunterAutocannonWeapon.java,IS,2,3000,False
"Support Laser (ER Heavy, Clan)",InfantrySupportClanERHeavyLaserWeapon,,"['Support Laser (ER Heavy, Clan)', 'InfantrySupportClanERHeavyLaserWeapon', 'InfantryClanERHeavyLaser', 'InfantryClanERMediumLaser', 'Infantry Clan ER Heavy Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanERHeavyLaserWeapon.java,IS,18,80000,False
"Support Laser (ER, Clan)",InfantrySupportClanERLaserWeapon,,"['Support Laser (ER, Clan)', 'InfantrySupportClanERLaserWeapon', 'InfantryClanERLaser', 'InfantryClanERSmallLaser', 'Infantry Clan ER Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanERLaserWeapon.java,IS,10,11250,False
"Support Laser (ER, Semi-Portable)",InfantrySupportClanSemiPortableERLaserWeapon,,"['Support Laser (ER, Semi-Portable)', 'InfantrySupportClanSemiPortableERLaserWeapon', 'InfantryClanERMicroLaser', 'InfantryClanSemiPortableERLaser', 'Infantry Clan Semi-Portable ER Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanSemiPortableERLaserWeapon.java,IS,5,10000,False
"Support Laser (Heavy, Semi-Portable)",InfantrySupportClanSemiPortableHeavyLaserWeapon,,"['Support Laser (Heavy, Semi-Portable)', 'InfantrySupportClanSemiPortableHeavyLaserWeapon', 'InfantryClanSemiPortableHeavyLaser', 'InfantryClanHeavySmallLaser', 'Infantry Clan Semi-Portable Heavy laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.025,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanSemiPortableHeavyLaserWeapon.java,IS,7,20000,False
Support Pulse Laser (Semi-Portable),InfantrySupportClanSemiPortablePulseLaserWeapon,,"['Support Pulse Laser (Semi-Portable)', 'InfantrySupportClanSemiPortablePulseLaserWeapon', 'InfantryClanSemiPortablePulseLaser', 'InfantryClanMicroPulseLaser', 'Infantry Clan Semi-Portable Pulse Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportClanSemiPortablePulseLaserWeapon.java,IS,2,12500,False
"Gauss Rifle, Light (David)",InfantrySupportDavidLightGaussRifleWeapon,,"['Gauss Rifle, Light (David)', 'InfantrySupportDavidLightGaussRifleWeapon', 'Infantry David Light Gauss Rifle']",3,6,9,12,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportDavidLightGaussRifleWeapon.java,IS,4,6000,False
Pulse Laser (Dragonsbane Disposable),InfantrySupportDragonsbaneDisposablePulseLaserWeapon,,"['Pulse Laser (Dragonsbane Disposable)', 'InfantrySupportDragonsbaneDisposablePulseLaserWeapon', 'InfantryDragonsbane', 'InfantryDragonsbanePulseLaser', 'Infantry Dragonsbane Disposable Pulse Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportDragonsbaneDisposablePulseLaserWeapon.java,IS,5,5000,False
"Support Laser (ER Heavy, IS)",InfantrySupportERHeavyLaserWeapon,,"['Support Laser (ER Heavy, IS)', 'InfantrySupportERHeavyLaserWeapon', 'InfantryERHeavyLaser', 'InfantryERMediumLaser', 'Infantry ER Heavy Laser']",6,12,18,24,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportERHeavyLaserWeapon.java,IS,13,80000,False
"Support Laser (ER, IS)",InfantrySupportERLaserWeapon,,"['Support Laser (ER, IS)', 'InfantrySupportERLaserWeapon', 'InfantryERLaser', 'InfantryERSmallLaser', 'Infantry ER Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportERLaserWeapon.java,IS,8,11250,False
"Needler, Support (Firedrake)",InfantrySupportFiredrakeNeedlerWeapon,,"['Needler, Support (Firedrake)', 'InfantrySupportFiredrakeNeedlerWeapon', 'InfantryFiredrake', 'InfantrySupportNeedler', 'Infantry Firedrake Needler']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportFiredrakeNeedlerWeapon.java,IS,6,500,False
Gauss Cannon (Grand Mauler),InfantrySupportGrandMaulerGaussCannonWeapon,,"['Gauss Cannon (Grand Mauler)', 'InfantrySupportGrandMaulerGaussCannonWeapon', 'InfantryGrandMaulerGaussCannon', 'InfantryGrandMauler', 'Infantry Grand Mauler Gauss Cannon']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrandMaulerGaussCannonWeapon.java,IS,3,5000,False
Grenade Launcher (Auto) - Inferno,InfantryAutoGLInferno,,"['Grenade Launcher (Auto) - Inferno', 'InfantryAutoGLInferno', 'Infantry Inferno Auto Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherAutoInfernoWeapon.java,IS,1,975,False
Grenade Launcher (Auto),InfantryAutoGL,,"['Grenade Launcher (Auto)', 'InfantryAutoGL', 'Infantry Auto Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherAutoWeapon.java,IS,4,975,False
Grenade Launcher (Compact),InfantrySupportGrenadeLauncherCompactWeapon,,"['Grenade Launcher (Compact)', 'InfantrySupportGrenadeLauncherCompactWeapon', 'InfantryCompactGL', 'InfantryCompactGrenadeLauncher', 'Infantry Compact Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherCompactWeapon.java,IS,0,290,False
Grenade Launcher (Heavy Auto) w/Inferno,InfantryHeavyAutoGrenadeLauncherInferno,,"['Grenade Launcher (Heavy Auto) w/Inferno', 'InfantryHeavyAutoGrenadeLauncherInferno', 'Infantry Inferno Heavy Auto Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherHeavyAutoInfernoWeapon.java,IS,2,4500,False
Grenade Launcher (Heavy Auto),InfantryHeavyAutoGrenadeLauncher,,"['Grenade Launcher (Heavy Auto)', 'InfantryHeavyAutoGrenadeLauncher', 'Infantry Heavy Auto Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherHeavyAutoWeapon.java,IS,5,4500,False
Grenade Launcher - Inferno,InfantryGrenadeLauncherInferno,,"['Grenade Launcher - Inferno', 'InfantryGrenadeLauncherInferno', 'InfantryInfernoGrenadeLauncher', 'Infantry Inferno Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherInfernoWeapon.java,IS,1,465,False
Grenade Launcher,InfantrySupportGrenadeLauncherWeapon,,"['Grenade Launcher', 'InfantrySupportGrenadeLauncherWeapon', 'InfantryGrenadeLauncher', 'Infantry Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGrenadeLauncherWeapon.java,IS,2,465,False
Gauss Rifle (Gungnir Heavy Support),InfantrySupportGungnirHeavyGaussWeapon,,"['Gauss Rifle (Gungnir Heavy Support)', 'InfantrySupportGungnirHeavyGaussWeapon', 'InfantryGungnirHeavySupportGaussRifle', 'GungnirHeavySupportGaussRifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.006,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportGungnirHeavyGaussWeapon.java,IS,0,15000,False
Flamer (Heavy),InfantrySupportHeavyFlamerWeapon,,"['Flamer (Heavy)', 'InfantrySupportHeavyFlamerWeapon', 'InfantryHeavyFlamer']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyFlamerWeapon.java,IS,0,200,False
Grenade Launcher (Heavy) w/Inferno,InfantryHeavyGrenadeLauncherInferno,,"['Grenade Launcher (Heavy) w/Inferno', 'InfantryHeavyGrenadeLauncherInferno', 'Infantry Heavy Inferno Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyGrenadeLauncherInfernoWeapon.java,IS,2,1500,False
Grenade Launcher (Heavy),InfantryHeavyGrenadeLauncher,,"['Grenade Launcher (Heavy)', 'InfantryHeavyGrenadeLauncher', 'Infantry Heavy Grenade Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyGrenadeLauncherWeapon.java,IS,5,1500,False
Support Laser (Heavy),InfantrySupportHeavyLaserWeapon,,"['Support Laser (Heavy)', 'InfantrySupportHeavyLaserWeapon', 'InfantryHeavyLaser', 'Infantry Heavy Laser', 'InfantryMediumLaser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyLaserWeapon.java,IS,17,40000,False
Particle Cannon (Support),InfantrySupportHeavyPPCWeapon,,"['Particle Cannon (Support)', 'InfantrySupportHeavyPPCWeapon', 'InfantrySupportPPC', 'InfantryHeavyPPC', 'Infantry Support PPC']",0,0,0,0,0,0,0.0,0.0,0,0,1.8,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyPPCWeapon.java,IS,11,45000,False
Support Pulse Laser (Heavy),InfantrySupportHeavyPulseLaserWeapon,,"['Support Pulse Laser (Heavy)', 'InfantrySupportHeavyPulseLaserWeapon', 'InfantryHeavyPulseLaser', 'Infantry Heavy Pulse Laser', 'InfantryMediumPulseLaser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHeavyPulseLaserWeapon.java,IS,9,60000,False
Laser (Hellbore Assault),InfantrySupportHellboreAssaultLaserWeapon,,"['Laser (Hellbore Assault)', 'InfantrySupportHellboreAssaultLaserWeapon', 'InfantryHellbore', 'InfantryHellboreAssaultLaser', 'Infantry Hellbore Assault Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportHellboreAssaultLaserWeapon.java,IS,3,2500,False
"Gauss Rifle, Light (King David)",InfantrySupportKingDavidLightGaussRifleWeapon,,"['Gauss Rifle, Light (King David)', 'InfantrySupportKingDavidLightGaussRifleWeapon', 'InfantryKingDavid', 'InfantryKingDavidLightGaussRifle', 'Infantry King David Light Gauss Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportKingDavidLightGaussRifleWeapon.java,IS,4,8000,False
Support Laser (Ultra-Heavy),InfantrySupportLaserUltraHeavyWeapon,,"['Support Laser (Ultra-Heavy)', 'InfantrySupportLaserUltraHeavyWeapon', 'InfantryUltraHeavyLaser', 'InfantryHeavyMediumLaser', 'Infantry Ultra-Heavy Support Laser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportLaserUltraHeavyWeapon.java,IS,20,100000,False
Support Laser,InfantrySupportLaserWeapon,,"['Support Laser', 'InfantrySupportLaserWeapon', 'InfantrySupportLaser', 'Infantry Support Laser', 'InfantrySmallLaser']",3,6,9,12,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportLaserWeapon.java,IS,6,10000,False
LRM Launcher (Corean Farshot) w/Inferno,InfantryLRMInferno,,"['LRM Launcher (Corean Farshot) w/Inferno', 'InfantryLRMInferno', 'InfantryInfernoLRM', 'LRM Inferno Launcher', 'LRM Inferno Launcher (FarShot)']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportLRMInfernoWeapon.java,IS,1,2000,False
LRM Launcher (Corean Farshot),InfantryLRM,,"['LRM Launcher (Corean Farshot)', 'InfantryLRM', 'LRM Launcher', 'LRM Launcher (FarShot)']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportLRMWeapon.java,IS,3,2000,False
Mag-Pulse Harpoon Gun,InfantrySupportMagPulseHarpoonWeapon,,"['Mag-Pulse Harpoon Gun', 'InfantrySupportMagPulseHarpoonWeapon', 'InfantryMagpulseHarpoonGun', 'MagpulseHarpoonGun']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMagPulseHarpoonWeapon.java,IS,1,12000,False
Gauss Rifle (Magshot),InfantrySupportMagshotGaussRifleWeapon,,"['Gauss Rifle (Magshot)', 'InfantrySupportMagshotGaussRifleWeapon', 'InfantryMagshot', 'InfantryMagshotGaussRifle', 'Infantry Magshot Gauss Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMagshotGaussRifleWeapon.java,IS,3,8500,False
Machine Gun (Light),InfantrySupportMGLightWeapon,,"['Machine Gun (Light)', 'InfantrySupportMGLightWeapon', 'InfantryLMG', 'InfantryLightMachineGun', 'Infantry Light Machine Gun']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMGLightWeapon.java,IS,1,400,False
Machine Gun (Portable),InfantrySupportMGPortableWeapon,,"['Machine Gun (Portable)', 'InfantrySupportMGPortableWeapon', 'InfantryMGPortable', 'Infantry MG Portable', 'InfantryMG']",1,2,3,4,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMGPortableWeapon.java,IS,1,1000,False
Machine Gun (Semi-Portable),InfantrySupportMGSemiPortableWeapon,,"['Machine Gun (Semi-Portable)', 'InfantrySupportMGSemiPortableWeapon', 'InfantryMGSemiPortable', 'Infantry MG Semi Portable', 'InfantrySemiMG']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMGSemiPortableWeapon.java,IS,2,1000,False
Machine Gun (Support),InfantrySupportMGSupportWeapon,,"['Machine Gun (Support)', 'InfantrySupportMGSupportWeapon', 'InfantryHMG', 'InfantrySupportMG', 'InfantrySupportMachineGun']",2,4,6,8,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMGSupportWeapon.java,IS,4,1750,False
Machine Gun (Vintage),InfantrySupportMGVintageWeapon,,"['Machine Gun (Vintage)', 'InfantrySupportMGVintageWeapon', 'InfantryVintageMachineGun', 'VintageMachineGun']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMGVintageWeapon.java,IS,0,6000,False
"AA Weapon (Mk. 1, Light)",InfantrySupportMk1LightAAWeapon,,"['AA Weapon (Mk. 1, Light)', 'InfantrySupportMk1LightAAWeapon', 'InfantryMk1LightAA', 'Infantry Mk 1 Light AA Weapon']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMk1LightAAWeapon.java,IS,0,1000,False
"AA Weapon (Mk. 2, Man-Portable)",InfantrySupportMk2PortableAAWeapon,,"['AA Weapon (Mk. 2, Man-Portable)', 'InfantrySupportMk2PortableAAWeapon', 'InfantryMk2PortableAA', 'Infantry Mk 2 Man-Portable AA Weapon']",2,4,6,8,0,0,1.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMk2PortableAAWeapon.java,IS,4,3500,False
Mortar (Heavy) - Inferno,InfantryHeavyMortarInferno,,"['Mortar (Heavy) - Inferno', 'InfantryHeavyMortarInferno', 'Infantry Heavy Inferno Mortar']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMortarHeavyInfernoWeapon.java,IS,2,5000,False
Mortar (Heavy),InfantryHeavyMortar,,"['Mortar (Heavy)', 'InfantryHeavyMortar', 'Infantry Heavy Mortar']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMortarHeavyWeapon.java,IS,4,5000,False
Mortar (Light) - Inferno,InfantryLightMortarInferno,,"['Mortar (Light) - Inferno', 'InfantryLightMortarInferno', 'Infantry Light Mortar Inferno']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMortarLightInfernoWeapon.java,IS,0,1400,False
Mortar (Light),InfantryLightMortar,,"['Mortar (Light)', 'InfantryLightMortar', 'Infantry Light Mortar']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportMortarLightWeapon.java,IS,1,1400,False
MRM Launcher w/Inferno,InfantryOneShotMRMInferno,,"['MRM Launcher w/Inferno', 'InfantryOneShotMRMInferno', 'InfantryInfernoMRM', 'InfantryOneShotInfernoMRM', 'Infantry One-Shot MRM Inferno Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportOneShotMRMInfernoWeapon.java,IS,1,2500,False
MRM Launcher,InfantryOneShotMRM,,"['MRM Launcher', 'InfantryOneShotMRM', 'InfantryMRM', 'Infantry One-Shot MRM Launcher']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportOneShotMRMWeapon.java,IS,2,2500,False
Autocannon (Semi-Portable),InfantrySupportPortableAutocannonWeapon,,"['Autocannon (Semi-Portable)', 'InfantrySupportPortableAutocannonWeapon', 'InfantryPortableAutocannon', 'InfantrySemiPortableAutocannon', 'Infantry Semi Portable Autocannon']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportPortableAutocannonWeapon.java,IS,2,2000,False
Flamer (Man-Portable),InfantrySupportPortableFlamerWeapon,,"['Flamer (Man-Portable)', 'InfantrySupportPortableFlamerWeapon', 'InfantryPortableFlamer', 'Portable Flamer', 'Flamer (man-portable)', 'Flamer (Man-Pack)']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportPortableFlamerWeapon.java,IS,0,100,False
Plasma Rifle (Man-Portable),InfantrySupportPortablePlasmaWeapon,,"['Plasma Rifle (Man-Portable)', 'InfantrySupportPortablePlasmaWeapon', 'InfantryPlasmaRifle', 'InfantryPlasmaPortable', 'InfantryMPPR', 'Portable Plasma Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportPortablePlasmaWeapon.java,IS,8,7500,False
Support Pulse Laser,InfantrySupportPulseLaserWeapon,,"['Support Pulse Laser', 'InfantrySupportPulseLaserWeapon', 'InfantrySupportPulseLaser', 'Infantry Support Pulse Laser', 'InfantrySmallPulseLaser']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportPulseLaserWeapon.java,IS,5,16000,False
Recoilless Rifle (Heavy) - Inferno,InfantryHRRInferno,,"['Recoilless Rifle (Heavy) - Inferno', 'InfantryHRRInferno', 'InfantryInfernoHRR', 'InfantryHeavyRecoillessRifleInferno', 'Infantry Inferno Heavy Recoilless Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportRecoillessRifleHeavyInfernoWeapon.java,IS,1,3000,False
Recoilless Rifle (Heavy),InfantryHRR,,"['Recoilless Rifle (Heavy)', 'InfantryHRR', 'InfantryHeavyRecoillessRifle', 'Infantry Heavy Recoilless Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportRecoillessRifleHeavyWeapon.java,IS,2,3000,False
Recoilless Rifle (Light) - Inferno,InfantryLRRInferno,,"['Recoilless Rifle (Light) - Inferno', 'InfantryLRRInferno', 'InfantryInfernoLRR', 'InfantryLightRecoillessRifleInferno', 'Infantry Inferno Light Recoilless Rifle']",0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,InfantryWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\infantry\InfantrySupportRecoillessRifleLightInfernoWeapon.java,IS,0,300,False
