UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,CAR,BA,PMECH,TUR,AMS,ECM2,ECM6,PRB,IF,APC,ART,STL,MHQ,,,,,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7,,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor (Upgrade)[LB-X],,Thunderbird Battle Armor,(Upgrade)[LB-X],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 FLK1/1/- MEC RFA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Battle Armor LB-X AC,5,1,2/5/8,,,,,,,,,,,,,,,,,,,,,,,,,5x1,,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor (Upgrade)[Pulse Laser],,Thunderbird Battle Armor,(Upgrade)[Pulse Laser],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 MEC RFA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,5,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor [AP Gauss],,Thunderbird Battle Armor,[AP Gauss],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor [ER Laser],,Thunderbird Battle Armor,[ER Laser],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Small Laser,5,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x5,,,,,,,,,,,,,,,,,,
BattleArmor,Thunderbird Battle Armor,Thunderbird Battle Armor [Pulse Laser],,Thunderbird Battle Armor,[Pulse Laser],,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,5,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Tortoise II,Tortoise II (C3),,Tortoise II,(C3),,22,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,22,26,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Medium Pulse Laser,4,7,5/9/14,Machine Gun (Light),8,1,2/4/6,,,,,,,,,,,,,,,,,,,,,4x7,8x1,,,,,,,,,,,,,,,,,
BattleArmor,Tortoise II,Tortoise II (LRM),,Tortoise II,(LRM),,22,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,22,26,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Medium Pulse Laser,4,7,5/9/14,LRM 4,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,4x7,2x5,,,,,,,,,,,,,,,,,
BattleArmor,Undine Battle Armor,Undine Battle Armor (Upgrade),,Undine Battle Armor,(Upgrade),,18,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,22,26,AM CAR4 IF1 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF1,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF1",,,,ER Micro Laser,5,2,1/2/4,LRM 3,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,5x2,3x5,,,,,,,,,,,,,,,,,
BattleArmor,Elemental III Battle Armor,Elemental III Battle Armor [AP Gauss],!,Elemental III Battle Armor,[AP Gauss],,19,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,23,28,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,Advanced SRM 2 (OS),5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,5x3,5x2,,,,,,,,,,,,,,,,,
BattleArmor,Afreet Medium Battle Armor,Afreet Medium Battle Armor (Jade Falcon),,Afreet Medium Battle Armor,(Jade Falcon),,19,,BattleArmor,,,,,,,,4J,1,A,2,SS,+1,5,4,23,28,AM CAR4 FR MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [Laser],,Elemental Battle Armor,[Laser],,19,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,23,28,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,5,3,1/2/3,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x3,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [MG],,Elemental Battle Armor,[MG],,19,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,23,28,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),5,2,1/2/3,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Gnome Battle Armor,Gnome Battle Armor (LRM),,Gnome Battle Armor,(LRM),,19,,BattleArmor,,,,,,,,2J,2,AA,2,SS,0,5,4,23,28,CAR4 IF1 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,IF1,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, IF1",,,,Gauss Rifle [Anti-personnel Gauss Rifle],5,3,3/6/9,LRM 4,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,5x3,3x5,,,,,,,,,,,,,,,,,
BattleArmor,Ironhold Assault Battle Armor,Ironhold Assault Battle Armor (Fire),,Ironhold Assault Battle Armor,(Fire),,19,,BattleArmor,,,,,,,,1F,2,AA,2,SS,0,5,4,23,28,CAR4 FR,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Gauss Rifle [Anti-personnel Gauss Rifle],20,3,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,20x3,,,,,,,,,,,,,,,,,,
BattleArmor,Tortoise II,Tortoise II (SRM),,Tortoise II,(SRM),,23,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,23,28,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,ER Medium Pulse Laser,4,7,5/9/14,SRM 6,16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x7,16x2,,,,,,,,,,,,,,,,,
BattleArmor,Buraq Fast Battle Armor,Buraq Fast Battle Armor (Hunter-Killer),,Buraq Fast Battle Armor,(Hunter-Killer),,20,,BattleArmor,,,,,,,,7F,1,A,2,SS,+3,5,4,24,29,CAR4 RCN SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Bearhunter AC),5,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Elemental Battle Armor,Elemental Battle Armor [Flamer],,Elemental Battle Armor,[Flamer],,20,,BattleArmor,,,,,,,,3J,1,A,2,SS,+1,5,4,24,29,AM CAR4 HT1/-/- MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Flamer [BA],5,2,1/2/3,SRM 2,10,2,3/6/9,,,,,,,,,,,,,,,,,,,,,5x2,10x2,,,,,,,,,,,,,,,,,
BattleArmor,Stormbird Battle Armor,Stormbird Battle Armor,,Stormbird Battle Armor,,,21,,BattleArmor,,,,,,,,2F,2,AA,2,SS,0,5,4,25,30,CAR4 FR HT2/-/- MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Advanced SRM 3,5,2,4/8/12,Heavy Flamer [BA],5,4,2/3/4,,,,,,,,,,,,,,,,,,,,,5x2,5x4,,,,,,,,,,,,,,,,,
BattleArmor,Buraq Fast Battle Armor,Buraq Fast Battle Armor (Support),,Buraq Fast Battle Armor,(Support),,24,,BattleArmor,,,,,,,,7F,1,A,2,SS,+3,5,4,29,34,CAR4 LTAG,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Advanced SRM 2,5,2,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,,,,,,,,,,,,,
BattleArmor,Ailette Zero-G Engineering Exoskeleton,Ailette Zero-G Engineering Exoskeleton,,Ailette Zero-G Engineering Exoskeleton,,,3,,BattleArmor,,,,,,,,2F,0,,2,SS,0,6,5,3,4,CAR4 SOA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gladiator Exoskeleton,Gladiator Exoskeleton 'The Spider',,Gladiator Exoskeleton,The Spider',,3,,BattleArmor,,,,,,,,2F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC XMEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gorilla Exoskeleton,Gorilla Exoskeleton 'Falcata',,Gorilla Exoskeleton,Falcata',,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G13 [Grenade Launcher],,Tornado PA(L),G13 [Grenade Launcher],,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Grenade Launcher (Heavy),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G13 [Machine Gun],,Tornado PA(L),G13 [Machine Gun],,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G14,,Tornado PA(L),G14,,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat I Mining Exoskeleton,Tunnel Rat I Mining Exoskeleton [Armored Glove],,Tunnel Rat I Mining Exoskeleton,[Armored Glove],,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat II Mining Exoskeleton,Tunnel Rat II Mining Exoskeleton [Armored Glove],,Tunnel Rat II Mining Exoskeleton,[Armored Glove],,3,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,3,4,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat III Mining Exoskeleton,Tunnel Rat III Mining Exoskeleton [Armored Glove],,Tunnel Rat III Mining Exoskeleton,[Armored Glove],,3,,BattleArmor,,,,,,,,1J,0,,2,SS,0,6,5,3,4,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat IV Mining Exoskeleton,Tunnel Rat IV Mining Exoskeleton [Battle Claw/GL],,Tunnel Rat IV Mining Exoskeleton,[Battle Claw/GL],,3,,BattleArmor,,,,,,,,2J,0,,2,SS,0,6,5,3,4,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Grenade Launcher (Heavy),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Black Wolf Battle Armor,Black Wolf Battle Armor [Heavy Mortar],,Black Wolf Battle Armor,[Heavy Mortar],,4,,BattleArmor,,,,,,,,1J,1,A,2,SS,0,6,5,4,5,CAR4 MEC RCA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Mortar (Heavy),5,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x3,,,,,,,,,,,,,,,,,,
BattleArmor,Infiltrator Mk. I Battle Armor,Infiltrator Mk. I Battle Armor 'Waddle',,Infiltrator Mk. I Battle Armor,Waddle',,4,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,4,5,CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Grenade Launcher (Heavy),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G12,,Tornado PA(L),G12,,4,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,4,5,AM CAR4 LMAS MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G13 [Flamer],,Tornado PA(L),G13 [Flamer],,4,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,4,5,AM CAR4 HT1/-/- MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G13 [Small Laser],,Tornado PA(L),G13 [Small Laser],,4,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,4,5,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) P12 'Hurricane',,Tornado PA(L),P12 'Hurricane',,4,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,4,5,AM CAR4 LMAS MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat IV Mining Exoskeleton,Tunnel Rat IV Mining Exoskeleton [Armored Glove/GL],,Tunnel Rat IV Mining Exoskeleton,[Armored Glove/GL],,4,,BattleArmor,,,,,,,,2J,0,,2,SS,0,6,5,4,5,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Grenade Launcher (Heavy),4,1,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Ailette Rescue PA(L),Ailette Rescue PA(L),,Ailette Rescue PA(L),,,5,,BattleArmor,,,,,,,,2F,0,,2,SS,0,6,5,5,6,CAR4 RCN SOA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gladiator Battle Armor,Gladiator Battle Armor S,,Gladiator Battle Armor,S,,5,,BattleArmor,,,,,,,,4F,0,,2,SS,+1,6,5,5,6,AM CAR4 MEC XMEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gladiator Exoskeleton,Gladiator Exoskeleton [AG],,Gladiator Exoskeleton,[AG],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gladiator Exoskeleton,Gladiator Exoskeleton [BC/ID],,Gladiator Exoskeleton,[BC/ID],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Gorilla Exoskeleton,Gorilla Exoskeleton PEX-2B,,Gorilla Exoskeleton,PEX-2B,,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Armored Glove],,Groundhog Exoskeleton,CEX-205 [Armored Glove],,5,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,5,6,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,HeavyHauler Exoskeleton,HeavyHauler Exoskeleton,,HeavyHauler Exoskeleton,,,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Kopis Assault Battle Armor,Kopis Assault Battle Armor (Mortar),,Kopis Assault Battle Armor,(Mortar),,5,,BattleArmor,,,,,,,,1F,1,A,2,SS,0,6,5,5,6,CAR4 RCA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Mortar (Heavy),8,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,8x3,,,,,,,,,,,,,,,,,,
BattleArmor,PowerLoader Exoskeleton,PowerLoader Exoskeleton P-5000,,PowerLoader Exoskeleton,P-5000,,5,,BattleArmor,,,,,,,,2F,0,,2,SS,0,6,5,5,6,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Smoothdavid PA(L),Smoothdavid PA(L) II,,Smoothdavid PA(L),II,,5,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,5,6,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Smoothgoliath PA(L),Smoothgoliath PA(L) II,,Smoothgoliath PA(L),II,,5,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,5,6,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tornado PA(L),Tornado PA(L) G13 [David Light Gauss],,Tornado PA(L),G13 [David Light Gauss],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [David],4,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat I Mining Exoskeleton,Tunnel Rat I Mining Exoskeleton [Industrial Drill],,Tunnel Rat I Mining Exoskeleton,[Industrial Drill],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat II Mining Exoskeleton,Tunnel Rat II Mining Exoskeleton [Industrial Drill],,Tunnel Rat II Mining Exoskeleton,[Industrial Drill],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat III Mining Exoskeleton,Tunnel Rat III Mining Exoskeleton [Industrial Drill],,Tunnel Rat III Mining Exoskeleton,[Industrial Drill],,5,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,5,6,CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Basic Manipulator],,Groundhog Exoskeleton,CEX-205 [Basic Manipulator],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Cargo Lifter],,Groundhog Exoskeleton,CEX-205 [Cargo Lifter],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
