UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,TUR,AMS,ECM2,ECM6,PRB,IF,APC,CAR,ART,STL,MHQ,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
Vehicle,Mobile Headquarters (ICE - LL),Mobile Headquarters (ICE - LL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Mobile Headquarters (ICE - LRM),Mobile Headquarters (ICE - LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 10,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Mobile Headquarters (ICE),Mobile Headquarters (ICE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Mobile Headquarters (LL),Mobile Headquarters (LL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Mobile Headquarters (LRM),Mobile Headquarters (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 10,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Mobile Long Tom Artillery (Unofficial),Mobile Long Tom Artillery (Unofficial),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Mobile Long Tom Artillery LT-MOB-25F,Mobile Long Tom Artillery LT-MOB-25F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Mobile Long Tom Artillery LT-MOB-95,Mobile Long Tom Artillery LT-MOB-95,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Mobile Long Tom LT-MOB-25,Mobile Long Tom LT-MOB-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Mobile Tactical Command HQ,Mobile Tactical Command HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,ER Small Laser,1,3,2/4/5,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x3,2x2,,,,,
Vehicle,Moltke M1 MBT,Moltke M1 MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Light Gauss Rifle,2,8,8/17/25,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,2x8,1x8,,,,,
Vehicle,Moltke M2 MBT,Moltke M2 MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Snub-Nose PPC,1,10,9/13/15,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
Vehicle,Moltke M3 MBT,Moltke M3 MBT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,Plasma Rifle,1,10,6/14/22,,,,,,,,,,,,,2x10,,12x1,1x10,,,
Vehicle,Monitor Naval Vessel,Monitor Naval Vessel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 2,3,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Monocycle,Monocycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Moray Heavy Attack Submarine,Moray Heavy Attack Submarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Moray Heavy Attack Submarine (Original),Moray Heavy Attack Submarine (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Morningstar City Command Vehicle,Morningstar City Command Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Morningstar City Command Vehicle (Company Command),Morningstar City Command Vehicle (Company Command),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,3x2,,,,,,
Vehicle,Morningstar City Command Vehicle (Laser),Morningstar City Command Vehicle (Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Morrigu Fire Support Vehicle,Morrigu Fire Support Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,3,Clan ER Large Laser,2,10,8/15/25,Clan LRM 15,2,5,7/14/21,Clan SRM 2,2,2,3/6/9,,,,,,,,,,,,,,,,,2x10,2x5,2x2,,,,
Vehicle,Morrigu Fire Support Vehicle (HAG),Morrigu Fire Support Vehicle (HAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Clan SRM 2,2,2,3/6/9,Clan LRM 15,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x2,2x5,,,,,
Vehicle,Morrigu Fire Support Vehicle (Laser),Morrigu Fire Support Vehicle (Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER Large Laser,3,10,8/15/25,,,,,,,,,,,,,,,,,,,,,,,,,3x10,,,,,,
Vehicle,Musketeer Hover Tank,Musketeer Hover Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Musketeer Hover Tank (3080 Upgrade),Musketeer Hover Tank (3080 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Musketeer Hover Tank (Armor),Musketeer Hover Tank (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Myrmidon Medium Tank,Myrmidon Medium Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,PPC,1,10,6/12/18,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x10,4x2,,,,,
Vehicle,Myrmidon Medium Tank (Anti-Infantry),Myrmidon Medium Tank (Anti-Infantry),,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,2,Light Machine Gun,6,1,2/4/6,ER Large Laser,1,8,7/14/19,,,,,,,,,,,,,,,,,,,,,6x1,1x8,,,,,
Vehicle,Myrmidon Medium Tank P (Tate),Myrmidon Medium Tank P (Tate),,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,2,Light Machine Gun,6,1,2/4/6,Snub-Nose PPC,1,10,9/13/15,,,,,,,,,,,,,,,,,,,,,6x1,1x10,,,,,
Vehicle,Myrmidon Medium Tank Type 2,Myrmidon Medium Tank Type 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Plasma Rifle,1,10,6/14/22,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
Vehicle,Narukami Heavy Tank NK-1C,Narukami Heavy Tank NK-1C,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,2,PPC,2,10,6/12/18,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,2x10,1x15,,,,,
Vehicle,Narukami Heavy Tank NK-BC3,Narukami Heavy Tank NK-BC3,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,2,Gauss Rifle,2,15,7/15/22,Light PPC,1,5,6/12/18,,,,,,,,,,,,,,,,,,,,,2x15,1x5,,,,,
Vehicle,Neptune Submarine,Neptune Submarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Large Laser,1,8,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Nightshade ECM VTOL,Nightshade ECM VTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Nightshade ECM VTOL (Armor),Nightshade ECM VTOL (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Nightshade ECM VTOL (LAC),Nightshade ECM VTOL (LAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light AC/2,1,2,6/12/18,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Nightshade ECM VTOL (Light PPC),Nightshade ECM VTOL (Light PPC),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Light PPC,1,5,6/12/18,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Nightshade ECM VTOL (Royal),Nightshade ECM VTOL (Royal),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Large Pulse Laser,1,9,3/7/10,,,,,,,,,,,,,,,,,,,,,,,,,1x9,,,,,,
Vehicle,Nike Tank,Nike Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Light AC/2,2,2,6/12/18,LB 5-X AC (Slug),2,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),6,1,7/14/21,,,,,,,,,,,,,2x2,2x5,,6x1,,,
Vehicle,Nisos Attack WIGE,Nisos Attack WIGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Plasma Rifle,1,10,6/14/22,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x10,4x2,,,,,
Vehicle,Nisos Attack WIGE (Support),Nisos Attack WIGE (Support),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,Extended LRM 10,1,5,12/22/38,,,,,,,,,,,,,,,,,,,,,2x5,1x5,,,,,
Vehicle,Odin Scout Tank,Odin Scout Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,3,Clan ER Small Laser,1,5,2/4/6,Clan Medium Pulse Laser,2,7,4/8/12,Clan Streak SRM 2,2,2,4/8/12,,,,,,,,,,,,,,,,,1x5,2x7,2x2,,,,
Vehicle,Odin Scout Tank (Spotter),Odin Scout Tank (Spotter),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Ontos Heavy Tank,Ontos Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 5,2,5,7/14/21,Medium Laser,8,5,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,8x5,,,,,
Vehicle,Ontos Heavy Tank (3053 Upgrade),Ontos Heavy Tank (3053 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,Medium Laser,4,5,3/6/9,Medium Pulse Laser,3,6,2/4/6,LRM 15,3,5,7/14/21,SRM 4,4,2,3/6/9,SRM 6,6,2,3/6/9,,,,,,,,,4x5,3x6,3x5,4x2,6x2,,
Vehicle,Ontos Heavy Tank (Chemical Laser),Ontos Heavy Tank (Chemical Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 5,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Ontos Heavy Tank (Fusion),Ontos Heavy Tank (Fusion),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,10,5,3/6/9,LRM 10,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,10x5,2x5,,,,,
Vehicle,Ontos Heavy Tank (LRM),Ontos Heavy Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 20,4,5,7/14/21,LRM 10,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,4x5,2x5,,,,,
Vehicle,Ontos Heavy Tank (Light Gauss),Ontos Heavy Tank (Light Gauss),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Light Gauss Rifle,3,8,8/17/25,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,3x8,2x5,,,,,
Vehicle,Ontos Heavy Tank (MML),Ontos Heavy Tank (MML),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Light Gauss Rifle,2,8,8/17/25,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,2x8,2x5,,,,,
Vehicle,Ontos Heavy Tank (Sealed),Ontos Heavy Tank (Sealed),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,4,5,3/6/9,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,4x5,2x5,,,,,
Vehicle,Ontos Heavy Tank Heat,Ontos Heavy Tank Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ER Large Laser,1,8,7/14/19,Medium Laser,3,5,3/6/9,Enhanced LRM 15,1,5,7/14/21,,,,,,,,,,,,,,,,,1x8,3x5,1x5,,,,
Vehicle,Ontos Heavy Tank X,Ontos Heavy Tank X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,8,5,3/6/9,Enhanced LRM 15,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,8x5,1x5,,,,,
Vehicle,Onuris Attack VTOL A,Onuris Attack VTOL A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER PPC,1,15,7/14/23,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Onuris Attack VTOL B,Onuris Attack VTOL B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan LRM 20,4,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,
Vehicle,Onuris Attack VTOL C,Onuris Attack VTOL C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan LB 20-X AC (Slug),1,20,4/8/12,-- OR --,,,,Clan LB 20-X AC (Pellet),12,1,4/8/12,,,,,,,,,,,,,,,,,1x20,,12x1,,,,
Vehicle,Onuris Attack VTOL D,Onuris Attack VTOL D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Onuris Attack VTOL E,Onuris Attack VTOL E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan Large Pulse Laser,1,10,6/14/20,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
Vehicle,Onuris Attack VTOL Prime,Onuris Attack VTOL Prime,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan SRM 6,16,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,16x2,,,,,,
Vehicle,Oro Heavy Tank,Oro Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Clan ER Medium Laser,1,7,5/10/15,Clan Large Pulse Laser,1,10,6/14/20,Clan LB 20-X AC (Slug),1,20,4/8/12,-- OR --,,,,Clan LB 20-X AC (Pellet),12,1,4/8/12,,,,,,,,,1x7,1x10,1x20,,12x1,,
Vehicle,Oro Heavy Tank (HAG),Oro Heavy Tank (HAG),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan Large Pulse Laser,1,10,6/14/20,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
Vehicle,Outrider,Outrider,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,1,Machine Gun (Support),1,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,1x1,,,,,,
Vehicle,Packrat LRPV PKR-T5,Packrat LRPV PKR-T5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,4,2,3/6/9,Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,1x2,,,,,
Vehicle,Packrat LRPV PKR-T5 (ICE),Packrat LRPV PKR-T5 (ICE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Packrat LRPV PKR-T5 (ML),Packrat LRPV PKR-T5 (ML),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,2,5,3/6/9,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Packrat LRPV PKR-T5 (SRM2),Packrat LRPV PKR-T5 (SRM2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 2,1,2,3/6/9,Flamer,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,1x2,1x2,,,,,
Vehicle,Padilla Anti-Missile Tank,Padilla Anti-Missile Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,Gauss Rifle,1,15,7/15/22,,,,,,,,,,,,,,,,,,,,,,,,,1x15,,,,,,
Vehicle,Padilla Heavy Artillery Tank,Padilla Heavy Artillery Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,1,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x6,,,,,,
Vehicle,Padilla Heavy Artillery Tank (LRM),Padilla Heavy Artillery Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,1,LRM 20,4,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,4x5,,,,,,
Vehicle,Padilla Tube Artillery Tank,Padilla Tube Artillery Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,2,Small Pulse Laser,2,3,1/2/3,LRM 5,2,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x3,2x5,,,,,
Vehicle,Padilla Tube Artillery Tank (AMS),Padilla Tube Artillery Tank (AMS),,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,1,SRM 6,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,8x2,,,,,,
Vehicle,Padilla Tube Artillery Tank (LTC),Padilla Tube Artillery Tank (LTC),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Small Pulse Laser,2,3,1/2/3,LRM 5,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x3,1x5,,,,,
Vehicle,Padilla Tube Artillery Tank (Thumper),Padilla Tube Artillery Tank (Thumper),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,X,,,,,,,,,,,1,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x6,,,,,,
Vehicle,Paladin Defense System,Paladin Defense System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Palmoni Assault Infantry Fighting Vehicle,Palmoni Assault Infantry Fighting Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Pandion Combat WiGE,Pandion Combat WiGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,Streak SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Pandion Combat WiGE (3135 Upgrade),Pandion Combat WiGE (3135 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,SRM 4,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,2x2,,,,,
Vehicle,Pandion Combat WiGE (3140 Upgrade),Pandion Combat WiGE (3140 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Re-engineered Laser,2,6,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x6,,,,,,
Vehicle,Pandion Combat WiGE (C3),Pandion Combat WiGE (C3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,1,Streak SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Pandion Combat WiGE (Infantry),Pandion Combat WiGE (Infantry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,1,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Paramour Mobile Repair Vehicle,Paramour Mobile Repair Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Paramour Mobile Repair Vehicle (MFB),Paramour Mobile Repair Vehicle (MFB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Partisan AA Vehicle,Partisan AA Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 5-X AC (Slug),2,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),6,1,7/14/21,,,,,,,,,,,,,,,,,2x5,,6x1,,,,
Vehicle,Partisan AA Vehicle (3134 Upgrade),Partisan AA Vehicle (3134 Upgrade),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Partisan Air Defense Tank,Partisan Air Defense Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,,,,,,,,,,,,,,,,,2x10,,12x1,,,,
Vehicle,Partisan Air Defense Tank (Cell),Partisan Air Defense Tank (Cell),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,3,Machine Gun,2,2,1/2/3,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,,,,,,,,,,,,,2x2,2x10,,12x1,,,
Vehicle,Partisan Air Defense Tank (Company Command),Partisan Air Defense Tank (Company Command),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,,,,,,,,,,,,,,,,,2x10,,12x1,,,,
Vehicle,Partisan Air Defense Tank (LRM),Partisan Air Defense Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,LRM 15,12,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x2,12x5,,,,,
Vehicle,Partisan Air Defense Tank (Lance Command),Partisan Air Defense Tank (Lance Command),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Partisan Air Defense Tank (Quad RAC),Partisan Air Defense Tank (Quad RAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Partisan Air Defense Tank (RAC),Partisan Air Defense Tank (RAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 2-X AC (Slug),2,2,9/18/27,-- OR --,,,,LB 2-X AC (Pellet),2,1,9/18/27,,,,,,,,,,,,,,,,,2x2,,2x1,,,,
Vehicle,Partisan Air Defense Tank (XL),Partisan Air Defense Tank (XL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,,,,,,,,,,,,,,,,,2x10,,12x1,,,,
Vehicle,Partisan Heavy Tank,Partisan Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
